Node,X,Y,Z,Magnitude,Theta,Radius,Alpha
706.0,-1.501435399999999,-14.9246674,5.000000000000001,0.0,174.25531911789753,15.00000017536653,
707.0,-0.5012246369999988,-14.9916239,5.000000000000001,0.0,178.08510650881095,15.000000443192894,
708.0,0.5012246370000012,-14.9916239,5.000000000000001,0.0,181.91489349118908,15.000000443192894,
709.0,1.5014354000000012,-14.9246674,5.000000000000001,0.0,185.7446808821025,15.00000017536653,
710.0,2.494940280000001,-14.7910538,5.000000000000001,0.0,189.57446794542386,14.99999998384203,
711.0,3.477302310000001,-14.5913801,5.000000000000001,0.0,193.40425540008897,15.000000152593577,
712.0,4.444133760000001,-14.3265371,5.000000000000001,0.0,197.23404312888215,14.999999671814935,
713.0,5.391116620000001,-13.9977093,5.000000000000001,0.0,201.06382970055773,15.000000135258224,
714.0,6.314021590000001,-13.6063633,5.000000000000001,0.0,204.89361820620047,14.99999969635243,
715.0,7.208726410000001,-13.1542492,5.000000000000001,0.0,208.72340402236216,15.000000282331069,
716.0,8.07123566,-12.643384,5.000000000000002,0.0,212.55319280307566,15.000000135023718,
717.0,8.8976965,-12.0760508,5.000000000000002,0.0,216.38297972831572,15.00000019767643,
718.0,9.68441772,-11.454782499999999,5.000000000000002,0.0,220.21276690707296,14.999999623258537,
719.0,10.427886,-10.782355299999999,5.000000000000002,0.0,224.04255194061375,14.999999741481135,
720.0,11.1247816,-10.061771399999998,5.000000000000002,0.0,227.87233919579415,15.000000311785213,
721.0,11.7719908,-9.296248439999998,5.000000000000002,0.0,231.70212739231377,15.0000000817829,
722.0,12.3666239,-8.489206309999998,5.000000000000002,0.0,235.53191629394408,15.000000348593161,
723.0,12.906024,-7.644249439999999,5.000000000000002,0.0,239.36170338685378,15.00000016631721,
724.0,13.3877821,-6.765151979999999,5.000000000000001,0.0,243.19148795358353,14.999999695652608,
725.0,13.8097486,-5.855839249999999,5.000000000000001,0.0,247.0212766119258,15.000000323901414,
726.0,14.1700363,-4.920372959999999,5.000000000000001,0.0,250.85106340348244,14.999999960293895,
727.0,14.4670372,-3.9629309199999985,5.000000000000001,0.0,254.6808510322444,14.999999560762523,
728.0,14.6994257,-2.9877898699999985,5.000000000000001,0.0,258.5106380427874,15.000000140569837,
729.0,14.8661623,-1.9993042899999989,5.000000000000001,0.0,262.3404256742727,14.999999972465123,
730.0,14.9665031,-1.0018894699999987,5.000000000000001,0.0,266.17021288359035,14.999999918413549,
731.0,14.9665031,1.0018894700000014,6.000000000000001,0.0,273.82978711640965,14.99999991841355,
732.0,14.8661623,1.9993042900000013,6.000000000000001,0.0,277.65957432572736,14.999999972465123,
733.0,14.6994257,2.987789870000001,6.000000000000001,0.0,281.4893619572127,15.000000140569837,
734.0,14.4670372,3.962930920000001,6.000000000000001,0.0,285.3191489677556,14.999999560762523,
735.0,14.1700363,4.920372960000001,6.000000000000001,0.0,289.14893659651756,14.999999960293895,
736.0,13.8097486,5.855839250000001,6.000000000000001,0.0,292.97872338807423,15.000000323901414,
737.0,13.3877821,6.765151980000001,6.000000000000001,0.0,296.80851204641647,14.99999969565261,
738.0,12.906024,7.644249440000001,6.0,0.0,300.6382966131462,15.00000016631721,
739.0,12.3666239,8.489206310000002,6.0,0.0,304.46808370605595,15.000000348593163,
740.0,11.7719908,9.296248440000001,6.0,0.0,308.29787260768626,15.000000081782902,
741.0,11.1247816,10.061771400000001,6.0,0.0,312.12766080420585,15.000000311785215,
742.0,10.427886,10.782355300000003,6.0,0.0,315.95744805938625,14.999999741481137,
743.0,9.68441772,11.454782500000002,6.0,0.0,319.78723309292707,14.999999623258539,
744.0,8.8976965,12.076050800000003,6.0,0.0,323.6170202716843,15.00000019767643,
745.0,8.07123566,12.643384,6.0,0.0,327.44680719692434,15.000000135023718,
746.0,7.208726409999999,13.1542492,5.999999999999999,0.0,331.27659597763784,15.000000282331067,
747.0,6.314021589999999,13.6063633,5.999999999999999,0.0,335.1063817937995,14.99999969635243,
748.0,5.391116619999999,13.9977093,5.999999999999999,0.0,338.93617029944227,15.000000135258224,
749.0,4.444133759999999,14.3265371,5.999999999999999,0.0,342.76595687111785,14.999999671814935,
750.0,3.4773023099999993,14.5913801,5.999999999999999,0.0,346.59574459991103,15.000000152593577,
751.0,2.4949402799999993,14.7910538,5.999999999999999,0.0,350.42553205457614,14.99999998384203,
752.0,1.5014353999999996,14.9246674,5.999999999999999,0.0,354.2553191178975,15.00000017536653,
753.0,0.5012246369999994,14.9916239,5.999999999999999,0.0,358.0851065088109,15.000000443192894,
754.0,-0.5012246370000005,14.9916239,5.999999999999999,0.0,1.9148934911891047,15.000000443192894,
755.0,-1.5014354000000005,14.9246674,5.999999999999999,0.0,5.744680882102443,15.00000017536653,
756.0,-2.4949402800000002,14.7910538,5.999999999999999,0.0,9.574467945423862,14.99999998384203,
757.0,-3.4773023100000002,14.5913801,5.999999999999999,0.0,13.40425540008897,15.000000152593577,
758.0,-4.444133760000001,14.3265371,5.999999999999999,0.0,17.23404312888215,14.999999671814935,
759.0,-5.391116620000001,13.9977093,5.999999999999999,0.0,21.06382970055779,15.000000135258224,
760.0,-6.314021590000001,13.6063633,5.999999999999999,0.0,24.893618206200472,14.99999969635243,
761.0,-7.208726410000001,13.1542492,5.999999999999999,0.0,28.72340402236216,15.000000282331069,
762.0,-8.07123566,12.643384,5.999999999999998,0.0,32.55319280307566,15.000000135023718,
763.0,-8.8976965,12.0760508,5.999999999999998,0.0,36.38297972831572,15.00000019767643,
764.0,-9.68441772,11.4547825,5.999999999999998,0.0,40.21276690707293,14.999999623258537,
765.0,-10.427886,10.7823553,5.999999999999998,0.0,44.04255194061375,14.999999741481135,
766.0,-11.1247816,10.0617714,5.999999999999998,0.0,47.87233919579421,15.000000311785213,
767.0,-11.7719908,9.29624844,5.999999999999998,0.0,51.7021273923138,15.0000000817829,
768.0,-12.3666239,8.48920631,5.999999999999998,0.0,55.53191629394405,15.000000348593163,
769.0,-12.906024,7.64424944,5.999999999999998,0.0,59.361703386853776,15.00000016631721,
770.0,-13.3877821,6.765151979999999,5.999999999999999,0.0,63.19148795358353,14.999999695652608,
771.0,-13.8097486,5.855839249999999,5.999999999999999,0.0,67.02127661192583,15.000000323901414,
772.0,-14.1700363,4.920372959999999,5.999999999999999,0.0,70.85106340348244,14.999999960293895,
773.0,-14.4670372,3.9629309199999994,5.999999999999999,0.0,74.68085103224439,14.999999560762523,
774.0,-14.6994257,2.9877898699999994,5.999999999999999,0.0,78.51063804278738,15.000000140569837,
775.0,-14.8661623,1.9993042899999995,5.999999999999999,0.0,82.3404256742727,14.999999972465123,
776.0,-14.9665031,1.0018894699999996,5.999999999999999,0.0,86.17021288359035,14.999999918413549,
777.0,-15.0,-5.510910596163091e-16,5.999999999999999,0.0,90.0,15.0,
778.0,-14.9665031,-1.0018894700000005,5.999999999999999,0.0,93.82978711640962,14.999999918413549,
779.0,-14.8661623,-1.9993042900000004,5.999999999999999,0.0,97.6595743257273,14.999999972465123,
780.0,-14.6994257,-2.9877898700000003,5.999999999999999,0.0,101.48936195721265,15.000000140569837,
781.0,-14.4670372,-3.9629309200000002,5.999999999999999,0.0,105.31914896775558,14.999999560762523,
782.0,-14.1700363,-4.920372960000001,5.999999999999999,0.0,109.14893659651756,14.999999960293895,
783.0,-15.190723430180022,-6.441423162355237,5.999999999999999,1.5,112.9787233880742,15.000000323901414,
784.0,-14.726560337163578,-7.441667191726377,5.999999999999999,1.4999999999999998,116.80851204641647,14.99999969565261,
785.0,-14.196626385690042,-8.408674375524198,6.0,1.4999999999999998,120.63829661314622,15.00000016631721,
786.0,-13.60328626126053,-9.338126921271472,6.0,1.5,124.46808370605592,15.000000348593163,
787.0,-11.7719908,-9.29624844,6.0,0.0,128.2978726076862,15.0000000817829,
788.0,-11.1247816,-10.0617714,6.0,0.0,132.12766080420582,15.000000311785213,
789.0,-10.427886,-10.7823553,6.0,0.0,135.95744805938622,14.999999741481135,
790.0,-9.68441772,-11.4547825,6.0,0.0,139.78723309292704,14.999999623258537,
791.0,-8.8976965,-12.0760508,6.0,0.0,143.61702027168428,15.00000019767643,
792.0,-8.07123566,-12.643384,6.0,0.0,147.44680719692434,15.000000135023718,
793.0,-7.208726409999999,-13.1542492,6.000000000000001,0.0,151.27659597763784,15.000000282331067,
794.0,-6.314021589999999,-13.6063633,6.000000000000001,0.0,155.10638179379953,14.99999969635243,
795.0,-5.391116619999999,-13.9977093,6.000000000000001,0.0,158.93617029944227,15.000000135258224,
796.0,-4.444133759999999,-14.3265371,6.000000000000001,0.0,162.76595687111785,14.999999671814935,
797.0,-3.4773023099999985,-14.5913801,6.000000000000001,0.0,166.59574459991103,15.000000152593577,
798.0,-2.4949402799999985,-14.7910538,6.000000000000001,0.0,170.42553205457614,14.99999998384203,
799.0,-1.5014353999999988,-14.9246674,6.000000000000001,0.0,174.25531911789753,15.00000017536653,
800.0,-0.5012246369999988,-14.9916239,6.000000000000001,0.0,178.08510650881095,15.000000443192894,
801.0,0.5012246370000012,-14.9916239,6.000000000000001,0.0,181.91489349118908,15.000000443192894,
802.0,1.5014354000000014,-14.9246674,6.000000000000001,0.0,185.7446808821025,15.00000017536653,
803.0,2.494940280000001,-14.7910538,6.000000000000001,0.0,189.57446794542386,14.99999998384203,
804.0,3.477302310000001,-14.5913801,6.000000000000001,0.0,193.40425540008897,15.000000152593577,
805.0,4.444133760000001,-14.3265371,6.000000000000001,0.0,197.23404312888215,14.999999671814935,
806.0,5.391116620000001,-13.9977093,6.000000000000001,0.0,201.06382970055773,15.000000135258224,
807.0,6.314021590000001,-13.6063633,6.000000000000001,0.0,204.89361820620047,14.99999969635243,
808.0,7.208726410000001,-13.1542492,6.000000000000001,0.0,208.72340402236216,15.000000282331069,
809.0,8.07123566,-12.643384,6.000000000000002,0.0,212.55319280307566,15.000000135023718,
810.0,8.8976965,-12.076050799999999,6.000000000000002,0.0,216.38297972831572,15.000000197676428,
811.0,9.68441772,-11.454782499999999,6.000000000000002,0.0,220.21276690707296,14.999999623258537,
812.0,10.427886,-10.782355299999999,6.000000000000002,0.0,224.04255194061375,14.999999741481135,
813.0,11.1247816,-10.061771399999998,6.000000000000002,0.0,227.87233919579415,15.000000311785213,
814.0,11.7719908,-9.296248439999998,6.000000000000002,0.0,231.70212739231377,15.0000000817829,
815.0,12.3666239,-8.489206309999998,6.000000000000002,0.0,235.53191629394408,15.000000348593161,
816.0,12.906024,-7.644249439999999,6.000000000000002,0.0,239.36170338685378,15.00000016631721,
817.0,13.3877821,-6.765151979999999,6.000000000000001,0.0,243.19148795358353,14.999999695652608,
818.0,13.8097486,-5.855839249999999,6.000000000000001,0.0,247.0212766119258,15.000000323901414,
819.0,14.1700363,-4.920372959999999,6.000000000000001,0.0,250.85106340348244,14.999999960293895,
820.0,14.4670372,-3.9629309199999985,6.000000000000001,0.0,254.6808510322444,14.999999560762523,
821.0,14.6994257,-2.9877898699999985,6.000000000000001,0.0,258.5106380427874,15.000000140569837,
822.0,14.8661623,-1.9993042899999987,6.000000000000001,0.0,262.3404256742727,14.999999972465123,
823.0,14.9665031,-1.0018894699999987,6.000000000000001,0.0,266.17021288359035,14.999999918413549,
824.0,14.9665031,1.0018894700000014,7.000000000000001,0.0,273.82978711640965,14.99999991841355,
825.0,14.8661623,1.9993042900000013,7.000000000000001,0.0,277.65957432572736,14.999999972465123,
826.0,14.6994257,2.987789870000001,7.000000000000001,0.0,281.4893619572127,15.000000140569837,
827.0,14.4670372,3.962930920000001,7.000000000000001,0.0,285.3191489677556,14.999999560762523,
828.0,14.1700363,4.920372960000001,7.000000000000001,0.0,289.14893659651756,14.999999960293895,
829.0,13.8097486,5.855839250000001,7.000000000000001,0.0,292.97872338807423,15.000000323901414,
830.0,13.3877821,6.765151980000001,7.000000000000001,0.0,296.80851204641647,14.99999969565261,
831.0,12.906024,7.644249440000001,7.0,0.0,300.6382966131462,15.00000016631721,
832.0,12.3666239,8.489206310000002,7.0,0.0,304.46808370605595,15.000000348593163,
833.0,11.7719908,9.296248440000001,7.0,0.0,308.29787260768626,15.000000081782902,
834.0,11.1247816,10.061771400000001,7.0,0.0,312.12766080420585,15.000000311785215,
835.0,10.427886,10.782355300000003,7.0,0.0,315.95744805938625,14.999999741481137,
836.0,9.68441772,11.454782500000002,7.0,0.0,319.78723309292707,14.999999623258539,
837.0,8.8976965,12.076050800000003,7.0,0.0,323.6170202716843,15.00000019767643,
838.0,8.07123566,12.643384000000001,7.0,0.0,327.44680719692434,15.000000135023722,
839.0,7.208726409999999,13.1542492,6.999999999999999,0.0,331.27659597763784,15.000000282331067,
840.0,6.314021589999999,13.6063633,6.999999999999999,0.0,335.1063817937995,14.99999969635243,
841.0,5.391116619999999,13.9977093,6.999999999999999,0.0,338.93617029944227,15.000000135258224,
842.0,4.444133759999999,14.3265371,6.999999999999999,0.0,342.76595687111785,14.999999671814935,
843.0,3.4773023099999993,14.5913801,6.999999999999999,0.0,346.59574459991103,15.000000152593577,
844.0,2.4949402799999993,14.7910538,6.999999999999999,0.0,350.42553205457614,14.99999998384203,
845.0,1.5014353999999996,14.9246674,6.999999999999999,0.0,354.2553191178975,15.00000017536653,
846.0,0.5012246369999995,14.9916239,6.999999999999999,0.0,358.0851065088109,15.000000443192894,
847.0,-0.5012246370000004,14.9916239,6.999999999999999,0.0,1.9148934911891047,15.000000443192894,
848.0,-1.5014354000000005,14.9246674,6.999999999999999,0.0,5.744680882102443,15.00000017536653,
849.0,-2.4949402800000002,14.7910538,6.999999999999999,0.0,9.574467945423862,14.99999998384203,
850.0,-3.4773023100000002,14.5913801,6.999999999999999,0.0,13.40425540008897,15.000000152593577,
851.0,-4.444133760000001,14.3265371,6.999999999999999,0.0,17.23404312888215,14.999999671814935,
852.0,-5.391116620000001,13.9977093,6.999999999999999,0.0,21.06382970055779,15.000000135258224,
853.0,-6.314021590000001,13.6063633,6.999999999999999,0.0,24.893618206200472,14.99999969635243,
854.0,-7.208726410000001,13.1542492,6.999999999999999,0.0,28.72340402236216,15.000000282331069,
855.0,-8.07123566,12.643384,6.999999999999998,0.0,32.55319280307566,15.000000135023718,
856.0,-8.8976965,12.0760508,6.999999999999998,0.0,36.38297972831572,15.00000019767643,
857.0,-9.68441772,11.4547825,6.999999999999998,0.0,40.21276690707293,14.999999623258537,
858.0,-10.427886,10.7823553,6.999999999999998,0.0,44.04255194061375,14.999999741481135,
859.0,-11.1247816,10.0617714,6.999999999999998,0.0,47.87233919579421,15.000000311785213,
860.0,-11.7719908,9.29624844,6.999999999999998,0.0,51.7021273923138,15.0000000817829,
861.0,-12.3666239,8.48920631,6.999999999999998,0.0,55.53191629394405,15.000000348593163,
862.0,-12.906024,7.64424944,6.999999999999998,0.0,59.361703386853776,15.00000016631721,
863.0,-13.3877821,6.76515198,6.999999999999999,0.0,63.19148795358353,14.999999695652608,
864.0,-13.8097486,5.85583925,6.999999999999999,0.0,67.02127661192583,15.000000323901414,
865.0,-14.1700363,4.92037296,6.999999999999999,0.0,70.85106340348244,14.999999960293895,
866.0,-14.4670372,3.9629309199999994,6.999999999999999,0.0,74.68085103224439,14.999999560762523,
867.0,-14.6994257,2.9877898699999994,6.999999999999999,0.0,78.51063804278738,15.000000140569837,
868.0,-14.8661623,1.9993042899999995,6.999999999999999,0.0,82.3404256742727,14.999999972465123,
869.0,-14.9665031,1.0018894699999996,6.999999999999999,0.0,86.17021288359035,14.999999918413549,
870.0,-15.0,-4.898587196589414e-16,6.999999999999999,0.0,90.0,15.0,
871.0,-14.9665031,-1.0018894700000005,6.999999999999999,0.0,93.82978711640962,14.999999918413549,
872.0,-14.8661623,-1.9993042900000004,6.999999999999999,0.0,97.6595743257273,14.999999972465123,
873.0,-14.6994257,-2.9877898700000003,6.999999999999999,0.0,101.48936195721265,15.000000140569837,
874.0,-14.4670372,-3.9629309200000002,6.999999999999999,0.0,105.31914896775558,14.999999560762523,
875.0,-14.1700363,-4.92037296,6.999999999999999,0.0,109.14893659651756,14.999999960293895,
876.0,-15.190723430180022,-6.441423162355235,6.999999999999999,1.5,112.9787233880742,15.000000323901414,
877.0,-14.726560337163578,-7.441667191726376,6.999999999999999,1.4999999999999998,116.80851204641647,14.999999695652608,
878.0,-14.196626385690042,-8.408674375524198,7.0,1.4999999999999998,120.63829661314622,15.00000016631721,
879.0,-13.60328626126053,-9.338126921271472,7.0,1.5,124.46808370605592,15.000000348593163,
880.0,-11.7719908,-9.29624844,7.0,0.0,128.2978726076862,15.0000000817829,
881.0,-11.1247816,-10.0617714,7.0,0.0,132.12766080420582,15.000000311785213,
882.0,-10.427886,-10.7823553,7.0,0.0,135.95744805938622,14.999999741481135,
883.0,-9.68441772,-11.4547825,7.0,0.0,139.78723309292704,14.999999623258537,
884.0,-8.8976965,-12.0760508,7.0,0.0,143.61702027168428,15.00000019767643,
885.0,-8.07123566,-12.643384,7.0,0.0,147.44680719692434,15.000000135023718,
886.0,-7.208726409999999,-13.1542492,7.000000000000001,0.0,151.27659597763784,15.000000282331067,
887.0,-6.314021589999999,-13.6063633,7.000000000000001,0.0,155.10638179379953,14.99999969635243,
888.0,-5.391116619999999,-13.9977093,7.000000000000001,0.0,158.93617029944227,15.000000135258224,
889.0,-4.444133759999999,-14.3265371,7.000000000000001,0.0,162.76595687111785,14.999999671814935,
890.0,-3.4773023099999985,-14.5913801,7.000000000000001,0.0,166.59574459991103,15.000000152593577,
891.0,-2.4949402799999985,-14.7910538,7.000000000000001,0.0,170.42553205457614,14.99999998384203,
892.0,-1.5014353999999988,-14.9246674,7.000000000000001,0.0,174.25531911789753,15.00000017536653,
893.0,-0.5012246369999986,-14.9916239,7.000000000000001,0.0,178.08510650881095,15.000000443192894,
894.0,0.5012246370000013,-14.9916239,7.000000000000001,0.0,181.91489349118908,15.000000443192894,
895.0,1.5014354000000014,-14.9246674,7.000000000000001,0.0,185.7446808821025,15.00000017536653,
896.0,2.494940280000001,-14.7910538,7.000000000000001,0.0,189.57446794542386,14.99999998384203,
897.0,3.477302310000001,-14.5913801,7.000000000000001,0.0,193.40425540008897,15.000000152593577,
898.0,4.444133760000001,-14.3265371,7.000000000000001,0.0,197.23404312888215,14.999999671814935,
899.0,5.391116620000001,-13.9977093,7.000000000000001,0.0,201.06382970055773,15.000000135258224,
900.0,6.314021590000001,-13.6063633,7.000000000000001,0.0,204.89361820620047,14.99999969635243,
901.0,7.208726410000001,-13.1542492,7.000000000000001,0.0,208.72340402236216,15.000000282331069,
902.0,8.07123566,-12.643383999999998,7.000000000000002,0.0,212.55319280307566,15.000000135023718,
903.0,8.8976965,-12.076050799999999,7.000000000000002,0.0,216.38297972831572,15.000000197676428,
904.0,9.68441772,-11.454782499999999,7.000000000000002,0.0,220.21276690707296,14.999999623258537,
905.0,10.427886,-10.782355299999999,7.000000000000002,0.0,224.04255194061375,14.999999741481135,
906.0,11.1247816,-10.061771399999998,7.000000000000002,0.0,227.87233919579415,15.000000311785213,
907.0,11.7719908,-9.296248439999998,7.000000000000002,0.0,231.70212739231377,15.0000000817829,
908.0,12.3666239,-8.489206309999998,7.000000000000002,0.0,235.53191629394408,15.000000348593161,
909.0,12.906024,-7.644249439999999,7.000000000000002,0.0,239.36170338685378,15.00000016631721,
910.0,13.3877821,-6.765151979999999,7.000000000000001,0.0,243.19148795358353,14.999999695652608,
911.0,13.8097486,-5.855839249999999,7.000000000000001,0.0,247.0212766119258,15.000000323901414,
912.0,14.1700363,-4.920372959999999,7.000000000000001,0.0,250.85106340348244,14.999999960293895,
913.0,14.4670372,-3.9629309199999985,7.000000000000001,0.0,254.6808510322444,14.999999560762523,
914.0,14.6994257,-2.9877898699999985,7.000000000000001,0.0,258.5106380427874,15.000000140569837,
915.0,14.8661623,-1.9993042899999987,7.000000000000001,0.0,262.3404256742727,14.999999972465123,
916.0,14.9665031,-1.0018894699999987,7.000000000000001,0.0,266.17021288359035,14.999999918413549,
917.0,14.9665031,1.0018894700000014,8.000000000000002,0.0,273.82978711640965,14.99999991841355,
918.0,14.8661623,1.9993042900000013,8.000000000000002,0.0,277.65957432572736,14.999999972465123,
919.0,14.6994257,2.987789870000001,8.000000000000002,0.0,281.4893619572127,15.000000140569837,
920.0,14.4670372,3.962930920000001,8.0,0.0,285.3191489677556,14.999999560762523,
921.0,14.1700363,4.920372960000002,8.0,0.0,289.14893659651756,14.999999960293895,
922.0,13.8097486,5.855839250000002,8.0,0.0,292.97872338807423,15.000000323901416,
923.0,13.3877821,6.765151980000001,8.0,0.0,296.80851204641647,14.99999969565261,
924.0,12.906024,7.644249440000001,7.999999999999999,0.0,300.6382966131462,15.00000016631721,
925.0,12.3666239,8.489206310000002,7.999999999999999,0.0,304.46808370605595,15.000000348593163,
926.0,11.7719908,9.296248440000001,7.999999999999999,0.0,308.29787260768626,15.000000081782902,
927.0,11.1247816,10.061771400000001,7.999999999999999,0.0,312.12766080420585,15.000000311785215,
928.0,10.427886,10.782355300000003,7.999999999999999,0.0,315.95744805938625,14.999999741481137,
929.0,9.68441772,11.454782500000002,7.999999999999999,0.0,319.78723309292707,14.999999623258539,
930.0,8.8976965,12.076050800000003,7.999999999999999,0.0,323.6170202716843,15.00000019767643,
931.0,8.07123566,12.643384000000001,7.999999999999999,0.0,327.44680719692434,15.000000135023722,
932.0,7.20872641,13.154249200000002,7.999999999999999,0.0,331.27659597763784,15.00000028233107,
933.0,6.31402159,13.6063633,7.999999999999999,0.0,335.1063817937995,14.99999969635243,
934.0,5.39111662,13.9977093,7.999999999999999,0.0,338.93617029944227,15.000000135258224,
935.0,4.44413376,14.3265371,7.999999999999999,0.0,342.76595687111785,14.999999671814935,
936.0,3.4773023099999993,14.5913801,7.999999999999999,0.0,346.59574459991103,15.000000152593577,
937.0,2.4949402799999993,14.7910538,7.999999999999999,0.0,350.42553205457614,14.99999998384203,
938.0,1.5014353999999996,14.9246674,7.999999999999999,0.0,354.2553191178975,15.00000017536653,
939.0,0.5012246369999995,14.9916239,7.999999999999999,0.0,358.0851065088109,15.000000443192894,
940.0,-0.5012246370000004,14.9916239,7.999999999999999,0.0,1.9148934911891047,15.000000443192894,
941.0,-1.5014354000000005,14.9246674,7.999999999999999,0.0,5.744680882102443,15.00000017536653,
942.0,-2.4949402800000002,14.7910538,7.999999999999999,0.0,9.574467945423862,14.99999998384203,
943.0,-3.4773023100000002,14.5913801,7.999999999999999,0.0,13.40425540008897,15.000000152593577,
944.0,-4.44413376,14.3265371,7.999999999999999,0.0,17.23404312888215,14.999999671814935,
945.0,-5.39111662,13.9977093,7.999999999999999,0.0,21.06382970055779,15.000000135258224,
946.0,-6.31402159,13.6063633,7.999999999999999,0.0,24.893618206200472,14.99999969635243,
947.0,-7.20872641,13.1542492,7.999999999999999,0.0,28.72340402236216,15.000000282331069,
948.0,-8.07123566,12.643384,7.999999999999998,0.0,32.55319280307566,15.000000135023718,
949.0,-8.8976965,12.0760508,7.999999999999998,0.0,36.38297972831572,15.00000019767643,
950.0,-9.68441772,11.4547825,7.999999999999998,0.0,40.21276690707293,14.999999623258537,
951.0,-10.427886,10.7823553,7.999999999999998,0.0,44.04255194061375,14.999999741481135,
952.0,-11.1247816,10.0617714,7.999999999999998,0.0,47.87233919579421,15.000000311785213,
953.0,-11.7719908,9.29624844,7.999999999999998,0.0,51.7021273923138,15.0000000817829,
954.0,-12.3666239,8.48920631,7.999999999999998,0.0,55.53191629394405,15.000000348593163,
955.0,-12.906024,7.64424944,7.999999999999998,0.0,59.361703386853776,15.00000016631721,
956.0,-13.3877821,6.76515198,7.999999999999999,0.0,63.19148795358353,14.999999695652608,
957.0,-13.8097486,5.85583925,7.999999999999999,0.0,67.02127661192583,15.000000323901414,
958.0,-14.1700363,4.92037296,7.999999999999999,0.0,70.85106340348244,14.999999960293895,
959.0,-14.4670372,3.9629309199999994,7.999999999999999,0.0,74.68085103224439,14.999999560762523,
960.0,-14.6994257,2.9877898699999994,7.999999999999999,0.0,78.51063804278738,15.000000140569837,
961.0,-14.8661623,1.9993042899999995,7.999999999999999,0.0,82.3404256742727,14.999999972465123,
962.0,-14.9665031,1.0018894699999996,7.999999999999999,0.0,86.17021288359035,14.999999918413549,
963.0,-15.0,-4.286263797015737e-16,7.999999999999999,0.0,90.0,15.0,
964.0,-14.9665031,-1.0018894700000005,7.999999999999999,0.0,93.82978711640962,14.999999918413549,
965.0,-14.8661623,-1.9993042900000004,7.999999999999999,0.0,97.6595743257273,14.999999972465123,
966.0,-14.6994257,-2.9877898700000003,7.999999999999999,0.0,101.48936195721265,15.000000140569837,
967.0,-14.4670372,-3.9629309200000002,7.999999999999999,0.0,105.31914896775558,14.999999560762523,
968.0,-14.1700363,-4.92037296,7.999999999999999,0.0,109.14893659651756,14.999999960293895,
969.0,-15.190723430180022,-6.441423162355235,7.999999999999999,1.5,112.9787233880742,15.000000323901414,
970.0,-14.726560337163578,-7.441667191726376,7.999999999999999,1.4999999999999998,116.80851204641647,14.999999695652608,
971.0,-14.196626385690042,-8.408674375524198,8.0,1.4999999999999998,120.63829661314622,15.00000016631721,
972.0,-13.60328626126053,-9.338126921271472,8.0,1.5,124.46808370605592,15.000000348593163,
973.0,-11.7719908,-9.29624844,8.0,0.0,128.2978726076862,15.0000000817829,
974.0,-11.1247816,-10.0617714,8.0,0.0,132.12766080420582,15.000000311785213,
975.0,-10.427886,-10.7823553,8.0,0.0,135.95744805938622,14.999999741481135,
976.0,-9.68441772,-11.4547825,8.0,0.0,139.78723309292704,14.999999623258537,
977.0,-8.8976965,-12.0760508,8.0,0.0,143.61702027168428,15.00000019767643,
978.0,-8.07123566,-12.643384,8.0,0.0,147.44680719692434,15.000000135023718,
979.0,-7.208726409999998,-13.1542492,8.0,0.0,151.27659597763784,15.000000282331067,
980.0,-6.3140215899999985,-13.6063633,8.0,0.0,155.10638179379953,14.99999969635243,
981.0,-5.391116619999998,-13.9977093,8.0,0.0,158.93617029944227,15.000000135258222,
982.0,-4.444133759999998,-14.3265371,8.0,0.0,162.76595687111785,14.999999671814933,
983.0,-3.4773023099999985,-14.5913801,8.000000000000002,0.0,166.59574459991103,15.000000152593577,
984.0,-2.4949402799999985,-14.7910538,8.000000000000002,0.0,170.42553205457614,14.99999998384203,
985.0,-1.5014353999999988,-14.9246674,8.000000000000002,0.0,174.25531911789753,15.00000017536653,
986.0,-0.5012246369999986,-14.9916239,8.000000000000002,0.0,178.08510650881095,15.000000443192894,
987.0,0.5012246370000013,-14.9916239,8.000000000000002,0.0,181.91489349118908,15.000000443192894,
988.0,1.5014354000000014,-14.9246674,8.000000000000002,0.0,185.7446808821025,15.00000017536653,
989.0,2.494940280000001,-14.7910538,8.000000000000002,0.0,189.57446794542386,14.99999998384203,
990.0,3.477302310000001,-14.5913801,8.000000000000002,0.0,193.40425540008897,15.000000152593577,
991.0,4.4441337600000015,-14.3265371,8.0,0.0,197.23404312888215,14.999999671814935,
992.0,5.391116620000002,-13.9977093,8.0,0.0,201.06382970055776,15.000000135258224,
993.0,6.314021590000002,-13.6063633,8.0,0.0,204.89361820620047,14.99999969635243,
994.0,7.2087264100000015,-13.154249199999999,8.0,0.0,208.7234040223622,15.000000282331069,
995.0,8.07123566,-12.643383999999998,8.0,0.0,212.55319280307566,15.000000135023718,
996.0,8.8976965,-12.076050799999999,8.0,0.0,216.38297972831572,15.000000197676428,
997.0,9.68441772,-11.454782499999999,8.0,0.0,220.21276690707296,14.999999623258537,
998.0,10.427886,-10.782355299999999,8.0,0.0,224.04255194061375,14.999999741481135,
999.0,11.1247816,-10.061771399999998,8.0,0.0,227.87233919579415,15.000000311785213,
1000.0,11.7719908,-9.296248439999998,8.0,0.0,231.70212739231377,15.0000000817829,
1001.0,12.3666239,-8.489206309999998,8.0,0.0,235.53191629394408,15.000000348593161,
