Node,X,Y,Z,Magnitude,Theta,Radius,Alpha
73.0,-14.986293799999995,20.0,19.358930600000004,0.0,87.550549060136,14.99999906118446,1.5707963267948966
74.0,-14.910009399999996,20.0,18.359388400000004,0.0,83.72076298469648,14.999999557671421,1.5707963267948966
75.0,-14.767133699999995,20.0,17.367172200000002,0.0,79.89097228370787,15.000000664604265,1.5707963267948966
76.0,-14.558301899999996,20.0,16.386716800000002,0.0,76.06118711672161,14.999998989831491,1.5707963267948966
77.0,-14.284452399999996,20.0,15.422397600000002,0.0,72.23139900120594,15.000000803345024,1.5707963267948966
78.0,-13.946802099999998,20.0,14.478524200000003,0.0,68.40161160888101,14.99999946088499,1.5707963267948966
79.0,-13.546863599999996,20.0,13.559310900000002,0.0,64.57182564305651,14.999999649328785,1.5707963267948966
80.0,-13.086421999999997,20.0,12.668862300000002,0.0,60.74203739135544,15.00000069128149,1.5707963267948966
81.0,-12.567531599999997,20.0,11.811157200000002,0.0,56.91224896254198,14.999999897337009,1.5707963267948966
82.0,-11.992513699999998,20.0,10.990025500000002,0.0,53.08246518876939,15.00000084451124,1.5707963267948966
83.0,-12.500324873146422,20.0,9.230047507289123,1.5000000000000002,49.252674073700234,14.999999958468253,1.5707963267948966
84.0,-11.753056707268705,20.0,8.419168653837808,1.5,45.42288739484144,14.999999897955353,1.5707963267948966
85.0,-10.95329665635056,20.0,7.660012794579455,1.5,41.593101431109176,14.99999975369585,1.5707963267948966
86.0,-10.104615636254552,20.0,6.955969408017026,1.4999999999999998,37.76331102724356,14.999999734576594,1.5707963267948966
87.0,-9.210806865004317,20.0,6.310184597287746,1.5,33.9335276507702,15.000000268628735,1.5707963267948966
88.0,-8.27585890341254,20.0,5.725541560362256,1.5,30.103739546557108,15.000000131337512,1.5707963267948966
89.0,-7.303948966083256,20.0,5.204651914677362,1.4999999999999998,26.273951745337627,14.999999862576026,1.5707963267948966
90.0,-6.299418065981518,20.0,4.7498414597282785,1.5,22.44416405148121,15.000000105255662,1.5707963267948966
91.0,-4.787956199999999,20.0,5.784675120000002,0.0,18.614375243139932,14.999999533902171,1.5707963267948966
92.0,-3.827785499999999,20.0,5.496619220000002,0.0,14.78458916143029,14.999999862789451,1.5707963267948966
93.0,-2.850519199999999,20.0,5.273339270000002,0.0,10.954804299140562,14.999999865536424,1.5707963267948966
94.0,-1.860521299999997,20.0,5.115831850000002,0.0,7.125017414901777,15.000000034174267,1.5707963267948966
95.0,-0.8622149999999993,19.745498002,5.018351550000001,0.0,3.2952349835942414,15.00000014650137,1.5201254752423328
96.0,0.1399469000000015,19.746721089,4.994234560000001,0.0,359.46543446250746,14.999999989952268,1.5201254775665587
97.0,1.1414795000000022,19.744551122,5.0370221100000006,0.0,355.63565027577107,15.000000175035286,1.5201254720109352
98.0,2.137913700000002,19.738997847,5.146523480000001,0.0,351.80586710235707,15.000000039911685,1.5201254732863594
99.0,3.1248026000000024,19.730086029,5.322249890000001,0.0,347.97607172444197,14.999999972781856,1.5201254765914358
100.0,4.0977325,19.717855483,5.563415530000001,0.0,344.14628748082583,14.999999902527495,1.5201254750236293
101.0,5.0523605300000005,19.702360868,5.868943210000001,0.0,340.31650539728724,15.000000161838631,1.5201254743510033
102.0,5.9844265000000005,19.683671296,6.237470630000001,0.0,336.48671033453104,14.999999918615568,1.5201254782941593
103.0,6.889761920000001,19.661870331,6.667348860000001,0.0,332.6569265539128,14.999999923949899,1.5201254769625774
104.0,7.764325620000001,19.637055337,7.156658650000001,0.0,328.82714524103494,15.000000172535081,1.520125475611669
105.0,8.604215150000002,19.609337002,7.703217980000001,0.0,324.9973480743735,14.999999824286247,1.520125477961813
106.0,9.4056735,19.578839332,8.30458069,0.0,321.1675644719297,15.000000013761474,1.520125477326947
107.0,10.165123460000002,19.545698434,8.95806313,0.0,317.3377824963767,14.999999974457376,1.5201254751733648
108.0,10.879176140000002,19.510062218,9.66074944,0.0,313.5079864772392,14.999999903511242,1.5201254753854048
109.0,11.54463744,19.472090065,10.4094963,0.0,309.67820328128465,14.999999877240578,1.5201254745923005
110.0,12.158539770000003,19.431951344,11.2009649,0.0,305.84840625925705,14.999999797963024,1.5201254768972867
111.0,12.718135120000001,19.389825702,12.0316114,0.0,302.018637070272,14.999999904053752,1.5201254753467548
112.0,13.220931890000001,19.345900774,12.8977375,0.0,298.18884259963613,15.000000043820567,1.5201254767645365
113.0,13.664679880000001,19.300373018,13.7954683,0.0,294.3590534265799,15.000000071103582,1.5201254766276677
114.0,14.047396183000004,19.253445983,14.7207909,0.0,290.52928295275706,14.999999956935929,1.5201254777782376
115.0,14.367376029000004,19.205328643,15.6695833,0.0,286.6994866010732,14.999999982753513,1.5201254755154998
116.0,14.623187333000004,19.156236291,16.6376019,0.0,282.86969006969514,14.999999948080571,1.5201254753448876
117.0,14.813686535000004,19.106388569,17.6205158,0.0,279.0399221666603,15.000000012732434,1.5201254771264572
118.0,14.938025493200003,19.056007266,18.6139507,0.0,275.21012208877426,14.999999919145539,1.5201254778473694
119.0,14.995647284670003,19.005317867,19.6134586,0.0,271.3803327340694,15.000000023086853,1.5201254729875016
120.0,14.986294861000003,18.95454705,20.6145744,0.0,267.5505581459015,15.00000002140343,1.5201254746699597
121.0,14.910009861000004,18.90392101,21.6128368,0.0,263.72076025838976,15.000000099990274,1.520125479377517
122.0,14.767132819000004,18.85366595,22.6037807,0.0,259.89096426092163,15.000000144184336,1.5201254760677287
123.0,14.558303595000003,18.80400693,23.5829735,0.0,256.0611969154387,15.000000099566197,1.5201254769102963
124.0,14.284451902000004,18.75516486,24.5460567,0.0,252.23140032155445,15.000000169626384,1.5201254762047631
125.0,13.946802020000003,18.70735836,25.4887199,0.0,248.40160888438874,14.99999965722431,1.5201254749563369
126.0,13.546865110000004,18.66080117,26.4067497,0.0,244.5718383521537,14.999999739410596,1.5201254755061246
127.0,13.086421730000003,18.6157006,27.2960567,0.0,240.74204248245027,14.99999963512779,1.5201254747181867
128.0,12.567530390000003,18.57225835,28.1526642,0.0,236.9122413660225,14.999999748992726,1.5201254735877965
129.0,11.992513900000004,18.53066897,28.9727383,0.0,233.0824720803871,14.999999739156147,1.5201254761548533
130.0,11.363931890000003,18.491117360000004,29.7526302,0.0,229.25267262567647,15.00000053587728,1.5201254772226704
131.0,10.684595580000003,18.453780530000003,30.4888477,0.0,225.42287889828498,15.000000096229371,1.5201254738241394
132.0,9.957544330000005,18.418825630000004,31.1781006,0.0,221.5931101671154,15.00000008441364,1.520125475535803
133.0,9.186014650000004,18.386408090000003,31.8173199,0.0,217.76331220560542,15.000000071154403,1.52012547538563
134.0,8.373458390000003,18.356673120000004,32.4036446,0.0,213.9335175713445,14.999999873388088,1.5201254770688384
135.0,7.523509980000003,18.329753520000004,32.9344521,0.0,210.1037512136943,14.999998611180642,1.5201254743412875
136.0,6.639953610000002,18.305769210000005,33.407383,0.0,206.27395209270014,14.999999700954083,1.5201254753041897
137.0,5.726741790000003,18.284827590000003,33.8203163,0.0,202.4441577116156,14.999999120529663,1.5201254749432074
138.0,4.787959100000003,18.267022250000004,34.1714096,0.0,198.6143859316978,15.000000311238841,1.5201254778007034
139.0,3.8277855000000027,18.252432350000003,34.459095,0.0,194.7845900702393,14.999998961295471,1.520125473521556
140.0,2.850516300000004,18.241123440000003,34.6820908,0.0,190.95479234151318,15.000000778285305,1.5201254780635252
141.0,2.046575528550664,18.15775875274732,36.32590001425598,1.4999999999999998,187.12502507431637,14.999999310624512,1.5201254747726143
142.0,0.9484344065393575,18.15268704010851,36.42590715569973,1.4999999999999998,183.2952276139231,15.00000060205176,1.5201254768491668
143.0,-0.1539426899293134,18.15134164070081,36.452435358276624,1.4999999999999998,179.4654306456816,15.000000075759118,1.5201254757212688
144.0,-1.2556232843049342,18.153728590980762,36.40536721324714,1.4999999999999998,175.635664233889,14.999998120205056,1.5201254736400744
145.0,-2.351706185740966,18.15983717037064,36.28491614524896,1.5000000000000002,171.80586261382493,14.999998895584877,1.5201254734232224
146.0,-3.437283826178548,18.16964020900362,36.09161941399361,1.5,167.97606916204845,15.00000114350143,1.5201254772122645
