-6.805409895499094248e-16 7.659574459991101492e+01 7.400000000000000000e+01
-6.051226809107055704e-16 7.276595687111785082e+01 7.400000000000000000e+01
-5.270018088563520126e-16 6.893617029944225294e+01 7.400000000000000000e+01
-4.465271466720117922e-16 6.510638179379952817e+01 7.400000000000000000e+01
-3.640582727015571746e-16 6.127659597763783239e+01 7.400000000000000000e+01
3.000000000000000000e+01 7.659574459991101492e+01 7.400000000000000000e+01
3.000000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
3.000000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
3.000000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
3.000000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
9.999999999999996669e-01 6.127659597763783239e+01 7.400000000000000000e+01
9.999999999999995559e-01 6.510638179379952817e+01 7.400000000000000000e+01
9.999999999999993339e-01 6.893617029944225294e+01 7.400000000000000000e+01
9.999999999999993339e-01 7.276595687111785082e+01 7.400000000000000000e+01
9.999999999999993339e-01 7.659574459991101492e+01 7.400000000000000000e+01
1.999999999999999556e+00 6.127659597763783239e+01 7.400000000000000000e+01
1.999999999999999556e+00 6.510638179379952817e+01 7.400000000000000000e+01
1.999999999999999556e+00 6.893617029944225294e+01 7.400000000000000000e+01
1.999999999999999556e+00 7.276595687111785082e+01 7.400000000000000000e+01
1.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
2.999999999999999556e+00 6.127659597763783239e+01 7.400000000000000000e+01
2.999999999999999556e+00 6.510638179379952817e+01 7.400000000000000000e+01
2.999999999999999556e+00 6.893617029944225294e+01 7.400000000000000000e+01
2.999999999999999556e+00 7.276595687111785082e+01 7.400000000000000000e+01
2.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
3.999999999999999112e+00 6.127659597763783239e+01 7.400000000000000000e+01
3.999999999999999112e+00 6.510638179379952817e+01 7.400000000000000000e+01
3.999999999999999112e+00 6.893617029944225294e+01 7.400000000000000000e+01
3.999999999999999112e+00 7.276595687111785082e+01 7.400000000000000000e+01
3.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
4.999999999999999112e+00 6.127659597763783239e+01 7.400000000000000000e+01
4.999999999999999112e+00 6.510638179379952817e+01 7.400000000000000000e+01
4.999999999999999112e+00 6.893617029944225294e+01 7.400000000000000000e+01
4.999999999999999112e+00 7.276595687111785082e+01 7.400000000000000000e+01
4.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
5.999999999999999112e+00 6.127659597763783239e+01 7.400000000000000000e+01
5.999999999999999112e+00 6.510638179379952817e+01 7.400000000000000000e+01
5.999999999999999112e+00 6.893617029944225294e+01 7.400000000000000000e+01
5.999999999999999112e+00 7.276595687111785082e+01 7.400000000000000000e+01
5.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
6.999999999999999112e+00 6.127659597763783239e+01 7.400000000000000000e+01
6.999999999999999112e+00 6.510638179379952817e+01 7.400000000000000000e+01
6.999999999999999112e+00 6.893617029944225294e+01 7.400000000000000000e+01
6.999999999999999112e+00 7.276595687111785082e+01 7.400000000000000000e+01
6.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
7.999999999999999112e+00 6.127659597763783239e+01 7.400000000000000000e+01
7.999999999999999112e+00 6.510638179379952817e+01 7.400000000000000000e+01
7.999999999999999112e+00 6.893617029944225294e+01 7.400000000000000000e+01
7.999999999999999112e+00 7.276595687111785082e+01 7.400000000000000000e+01
7.999999999999999112e+00 7.659574459991101492e+01 7.400000000000000000e+01
9.000000000000000000e+00 6.127659597763783239e+01 7.400000000000000000e+01
9.000000000000000000e+00 6.510638179379952817e+01 7.400000000000000000e+01
9.000000000000000000e+00 6.893617029944225294e+01 7.400000000000000000e+01
9.000000000000000000e+00 7.276595687111785082e+01 7.400000000000000000e+01
8.999999999999998224e+00 7.659574459991101492e+01 7.400000000000000000e+01
1.000000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.000000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.000000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.000000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
9.999999999999998224e+00 7.659574459991101492e+01 7.400000000000000000e+01
1.100000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.100000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.100000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.100000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.099999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.200000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.200000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.200000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.200000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.199999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.300000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.300000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.300000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.300000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.299999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.400000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.400000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.400000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.400000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.399999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.500000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.500000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.500000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.500000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.499999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.600000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.600000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.600000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.600000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.599999999999999822e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.700000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.700000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.700000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.700000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.700000000000000000e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.800000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.800000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.800000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.800000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.800000000000000000e+01 7.659574459991101492e+01 7.400000000000000000e+01
1.900000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
1.900000000000000000e+01 6.510638179379952817e+01 7.400000000000000000e+01
1.900000000000000000e+01 6.893617029944225294e+01 7.400000000000000000e+01
1.900000000000000000e+01 7.276595687111785082e+01 7.400000000000000000e+01
1.900000000000000000e+01 7.659574459991101492e+01 7.400000000000000000e+01
2.000000000000000000e+01 6.127659597763783239e+01 7.400000000000000000e+01
