Node,X,Y,Z,Imperfection
463.0,13.387782100000003,-6.765151979999997,26.0,0.0
464.0,13.809748600000002,-5.855839249999997,26.0,0.0
465.0,14.170036300000001,-4.920372959999997,26.0,0.0
466.0,15.913740962363102,-4.35922402360445,26.0,1.4999999999999998
467.0,16.169368256224697,-3.2865688542000417,26.0,1.5000000000000002
468.0,16.35277853272892,-2.1992347193670008,26.0,1.5
469.0,16.46315341814043,-1.102078417544935,26.0,1.5
470.0,15.000000000000002,2.510525938252074e-15,26.0,0.0
471.0,14.966503100000002,1.0018894700000025,25.0,0.0
472.0,14.866162300000001,1.9993042900000024,25.0,0.0
473.0,14.699425700000003,2.987789870000002,25.0,0.0
474.0,14.467037200000002,3.962930920000002,25.0,0.0
475.0,14.170036300000001,4.920372960000003,25.0,0.0
476.0,13.809748600000002,5.8558392500000025,25.0,0.0
477.0,13.387782100000003,6.765151980000002,25.0,0.0
478.0,12.906024000000002,7.644249440000003,25.0,0.0
479.0,12.366623900000002,8.489206310000002,25.0,0.0
480.0,11.771990800000001,9.296248440000001,25.0,0.0
481.0,11.124781600000002,10.061771400000001,25.0,0.0
482.0,10.427886000000003,10.782355300000003,25.0,0.0
483.0,9.684417720000003,11.454782500000002,25.0,0.0
484.0,8.897696500000002,12.076050800000003,25.0,0.0
485.0,8.071235660000001,12.643384000000001,25.0,0.0
486.0,7.208726410000001,13.154249200000002,25.0,0.0
487.0,6.314021590000001,13.606363300000002,25.0,0.0
488.0,5.391116620000001,13.997709300000002,25.0,0.0
489.0,4.444133760000001,14.326537100000001,25.0,0.0
490.0,3.4773023100000002,14.591380100000002,25.0,0.0
491.0,2.4949402800000002,14.791053800000002,25.0,0.0
492.0,1.5014354000000008,14.924667400000002,25.0,0.0
493.0,0.5012246370000006,14.991623900000002,25.0,0.0
494.0,-0.5012246369999993,14.991623900000002,25.0,0.0
495.0,-1.5014353999999994,14.924667400000002,25.0,0.0
496.0,-2.4949402799999993,14.791053800000002,25.0,0.0
497.0,-3.4773023099999993,14.591380100000002,25.0,0.0
498.0,-4.444133759999999,14.326537100000001,25.0,0.0
499.0,-5.391116619999999,13.997709300000002,25.0,0.0
500.0,-6.314021589999999,13.606363300000002,25.0,0.0
501.0,-7.208726409999999,13.154249200000002,25.0,0.0
502.0,-8.071235659999997,12.643384000000001,25.0,0.0
503.0,-8.897696499999999,12.076050800000003,25.0,0.0
504.0,-9.684417719999999,11.454782500000002,25.0,0.0
505.0,-10.427885999999999,10.782355300000003,25.0,0.0
506.0,-11.124781599999999,10.0617714,25.0,0.0
507.0,-11.771990799999998,9.29624844,25.0,0.0
508.0,-12.366623899999999,8.48920631,25.0,0.0
509.0,-12.906023999999999,7.644249440000001,25.0,0.0
510.0,-13.387782099999999,6.765151980000001,25.0,0.0
511.0,-13.809748599999999,5.855839250000001,25.0,0.0
512.0,-14.170036299999998,4.920372960000001,25.0,0.0
513.0,-14.467037199999998,3.9629309200000002,25.0,0.0
514.0,-14.699425699999999,2.9877898700000003,25.0,0.0
515.0,-14.866162299999997,1.9993042900000007,25.0,0.0
516.0,-14.966503099999999,1.0018894700000007,25.0,0.0
517.0,-14.999999999999998,6.123233995736765e-16,25.0,0.0
518.0,-14.966503099999999,-1.0018894699999994,25.0,0.0
519.0,-14.866162299999997,-1.9993042899999993,25.0,0.0
520.0,-14.699425699999999,-2.9877898699999994,25.0,0.0
521.0,-14.467037199999998,-3.9629309199999994,25.0,0.0
522.0,-14.170036299999998,-4.920372959999999,25.0,0.0
523.0,-13.809748599999999,-5.855839249999999,25.0,0.0
524.0,-13.387782099999999,-6.765151979999999,25.0,0.0
525.0,-12.906023999999999,-7.644249439999999,25.0,0.0
526.0,-12.366623899999999,-8.48920631,25.0,0.0
527.0,-11.771990799999998,-9.29624844,25.0,0.0
528.0,-11.124781599999999,-10.0617714,25.0,0.0
529.0,-10.427885999999999,-10.782355299999999,25.0,0.0
530.0,-9.684417719999999,-11.454782499999999,25.0,0.0
531.0,-8.897696499999999,-12.076050799999999,25.0,0.0
532.0,-8.071235659999997,-12.643383999999998,25.0,0.0
533.0,-7.208726409999997,-13.154249199999999,25.0,0.0
534.0,-6.314021589999998,-13.606363299999998,25.0,0.0
535.0,-5.391116619999997,-13.997709299999999,25.0,0.0
536.0,-4.444133759999997,-14.326537099999998,25.0,0.0
537.0,-3.4773023099999976,-14.591380099999999,25.0,0.0
538.0,-2.4949402799999976,-14.791053799999998,25.0,0.0
539.0,-1.5014353999999976,-14.924667399999999,25.0,0.0
540.0,-0.5012246369999975,-14.991623899999999,25.0,0.0
541.0,0.5012246370000024,-14.991623899999999,25.0,0.0
542.0,1.5014354000000025,-14.924667399999999,25.0,0.0
543.0,2.494940280000002,-14.791053799999998,25.0,0.0
544.0,3.477302310000002,-14.591380099999999,25.0,0.0
545.0,4.444133760000002,-14.326537099999998,25.0,0.0
546.0,5.391116620000003,-13.997709299999999,25.0,0.0
547.0,6.314021590000003,-13.606363299999998,25.0,0.0
548.0,7.208726410000002,-13.154249199999999,25.0,0.0
549.0,8.071235660000001,-12.643383999999998,25.0,0.0
550.0,8.897696500000002,-12.076050799999999,25.0,0.0
551.0,9.684417720000003,-11.454782499999999,25.0,0.0
552.0,10.427886000000003,-10.782355299999999,25.0,0.0
553.0,11.124781600000002,-10.061771399999998,25.0,0.0
554.0,11.771990800000001,-9.296248439999998,25.0,0.0
555.0,12.366623900000002,-8.489206309999998,25.0,0.0
556.0,12.906024000000002,-7.644249439999998,25.0,0.0
557.0,13.387782100000003,-6.765151979999997,25.0,0.0
558.0,13.809748600000002,-5.855839249999997,25.0,0.0
559.0,14.170036300000001,-4.920372959999997,25.0,0.0
560.0,15.913740962363102,-4.35922402360445,25.0,1.4999999999999998
561.0,16.169368256224697,-3.286568854200042,25.0,1.5000000000000002
562.0,16.35277853272892,-2.1992347193670008,25.0,1.5000000000000002
563.0,16.46315341814043,-1.102078417544935,25.0,1.5
564.0,15.000000000000002,2.4492935982947065e-15,25.0,0.0
565.0,14.966503100000002,1.0018894700000025,24.0,0.0
566.0,14.866162300000001,1.9993042900000024,24.0,0.0
567.0,14.699425700000003,2.987789870000002,24.0,0.0
568.0,14.467037200000002,3.962930920000002,24.0,0.0
569.0,14.170036300000001,4.920372960000003,24.0,0.0
570.0,13.809748600000002,5.8558392500000025,24.0,0.0
571.0,13.387782100000003,6.765151980000002,24.0,0.0
572.0,12.906024000000002,7.644249440000003,24.0,0.0
573.0,12.366623900000002,8.489206310000002,24.0,0.0
574.0,11.771990800000001,9.296248440000001,24.0,0.0
575.0,11.124781600000002,10.061771400000001,24.0,0.0
576.0,10.427886000000003,10.782355300000003,24.0,0.0
577.0,9.684417720000003,11.454782500000002,24.0,0.0
578.0,8.897696500000002,12.076050800000003,24.0,0.0
579.0,8.071235660000001,12.643384000000001,24.0,0.0
580.0,7.208726410000001,13.154249200000002,24.0,0.0
581.0,6.314021590000001,13.606363300000002,24.0,0.0
582.0,5.391116620000001,13.997709300000002,24.0,0.0
583.0,4.444133760000001,14.326537100000001,24.0,0.0
584.0,3.4773023100000002,14.591380100000002,24.0,0.0
585.0,2.4949402800000002,14.791053800000002,24.0,0.0
586.0,1.5014354000000008,14.924667400000002,24.0,0.0
587.0,0.5012246370000005,14.991623900000002,24.0,0.0
588.0,-0.5012246369999994,14.991623900000002,24.0,0.0
589.0,-1.5014353999999994,14.924667400000002,24.0,0.0
590.0,-2.4949402799999993,14.791053800000002,24.0,0.0
591.0,-3.4773023099999993,14.591380100000002,24.0,0.0
592.0,-4.444133759999999,14.326537100000001,24.0,0.0
593.0,-5.391116619999999,13.997709300000002,24.0,0.0
594.0,-6.314021589999999,13.606363300000002,24.0,0.0
595.0,-7.208726409999999,13.154249200000002,24.0,0.0
596.0,-8.071235659999997,12.643384000000001,24.0,0.0
597.0,-8.897696499999999,12.076050800000003,24.0,0.0
598.0,-9.684417719999999,11.4547825,24.0,0.0
599.0,-10.427885999999999,10.7823553,24.0,0.0
600.0,-11.124781599999999,10.0617714,24.0,0.0
601.0,-11.771990799999998,9.29624844,24.0,0.0
602.0,-12.366623899999999,8.48920631,24.0,0.0
603.0,-12.906023999999999,7.644249440000001,24.0,0.0
604.0,-13.387782099999999,6.765151980000001,24.0,0.0
605.0,-13.809748599999999,5.855839250000001,24.0,0.0
606.0,-14.170036299999998,4.920372960000001,24.0,0.0
607.0,-14.467037199999998,3.9629309200000002,24.0,0.0
608.0,-14.699425699999999,2.9877898700000003,24.0,0.0
609.0,-14.866162299999997,1.9993042900000007,24.0,0.0
610.0,-14.966503099999999,1.0018894700000005,24.0,0.0
611.0,-14.999999999999998,5.510910596163088e-16,24.0,0.0
612.0,-14.966503099999999,-1.0018894699999996,24.0,0.0
613.0,-14.866162299999997,-1.9993042899999993,24.0,0.0
614.0,-14.699425699999999,-2.9877898699999994,24.0,0.0
615.0,-14.467037199999998,-3.9629309199999994,24.0,0.0
616.0,-14.170036299999998,-4.920372959999999,24.0,0.0
617.0,-13.809748599999999,-5.855839249999999,24.0,0.0
618.0,-13.387782099999999,-6.765151979999999,24.0,0.0
619.0,-12.906023999999999,-7.644249439999999,24.0,0.0
620.0,-12.366623899999999,-8.48920631,24.0,0.0
621.0,-11.771990799999998,-9.29624844,24.0,0.0
622.0,-11.124781599999999,-10.0617714,24.0,0.0
623.0,-10.427885999999999,-10.7823553,24.0,0.0
624.0,-9.684417719999999,-11.4547825,24.0,0.0
625.0,-8.897696499999999,-12.076050799999999,24.0,0.0
626.0,-8.071235659999997,-12.643383999999998,24.0,0.0
627.0,-7.208726409999997,-13.154249199999999,24.0,0.0
628.0,-6.314021589999998,-13.606363299999998,24.0,0.0
629.0,-5.391116619999997,-13.997709299999999,24.0,0.0
630.0,-4.444133759999997,-14.326537099999998,24.0,0.0
631.0,-3.4773023099999976,-14.591380099999999,24.0,0.0
632.0,-2.4949402799999976,-14.791053799999998,24.0,0.0
633.0,-1.5014353999999976,-14.924667399999999,24.0,0.0
634.0,-0.5012246369999976,-14.991623899999999,24.0,0.0
635.0,0.5012246370000023,-14.991623899999999,24.0,0.0
636.0,1.5014354000000025,-14.924667399999999,24.0,0.0
637.0,2.494940280000002,-14.791053799999998,24.0,0.0
638.0,3.477302310000002,-14.591380099999999,24.0,0.0
639.0,4.444133760000002,-14.326537099999998,24.0,0.0
640.0,5.391116620000003,-13.997709299999999,24.0,0.0
641.0,6.314021590000003,-13.606363299999998,24.0,0.0
642.0,7.208726410000002,-13.154249199999999,24.0,0.0
643.0,8.071235660000001,-12.643383999999998,24.0,0.0
644.0,8.897696500000002,-12.076050799999999,24.0,0.0
645.0,9.684417720000003,-11.454782499999999,24.0,0.0
646.0,10.427886000000003,-10.782355299999999,24.0,0.0
647.0,11.124781600000002,-10.061771399999998,24.0,0.0
648.0,11.771990800000001,-9.296248439999998,24.0,0.0
649.0,12.366623900000002,-8.489206309999998,24.0,0.0
650.0,12.906024000000002,-7.644249439999998,24.0,0.0
651.0,13.387782100000003,-6.765151979999997,24.0,0.0
652.0,13.809748600000002,-5.855839249999997,24.0,0.0
653.0,14.170036300000001,-4.920372959999997,24.0,0.0
654.0,15.913740962363102,-4.35922402360445,24.0,1.4999999999999998
655.0,16.169368256224697,-3.286568854200042,24.0,1.5000000000000002
656.0,16.35277853272892,-2.1992347193670008,24.0,1.5
657.0,16.46315341814043,-1.102078417544935,24.0,1.5
658.0,15.000000000000002,2.3880612583373385e-15,24.0,0.0
659.0,14.966503100000002,1.0018894700000023,23.0,0.0
660.0,14.866162300000001,1.9993042900000022,23.0,0.0
661.0,14.699425700000003,2.987789870000002,23.0,0.0
662.0,14.467037200000002,3.962930920000002,23.0,0.0
663.0,14.170036300000001,4.920372960000003,23.0,0.0
664.0,13.809748600000002,5.8558392500000025,23.0,0.0
665.0,13.387782100000003,6.765151980000002,23.0,0.0
666.0,12.906024000000002,7.644249440000002,23.0,0.0
667.0,12.366623900000002,8.489206310000002,23.0,0.0
668.0,11.771990800000001,9.296248440000001,23.0,0.0
669.0,11.124781600000002,10.061771400000001,23.0,0.0
670.0,10.427886000000003,10.782355300000003,23.0,0.0
671.0,9.684417720000003,11.454782500000002,23.0,0.0
672.0,8.897696500000002,12.076050800000003,23.0,0.0
673.0,8.071235660000001,12.643384000000001,23.0,0.0
674.0,7.208726410000001,13.154249200000002,23.0,0.0
675.0,6.314021590000001,13.606363300000002,23.0,0.0
676.0,5.391116620000001,13.997709300000002,23.0,0.0
677.0,4.444133760000001,14.326537100000001,23.0,0.0
678.0,3.4773023100000002,14.591380100000002,23.0,0.0
679.0,2.4949402800000002,14.791053800000002,23.0,0.0
680.0,1.5014354000000005,14.924667400000002,23.0,0.0
681.0,0.5012246370000005,14.991623900000002,23.0,0.0
682.0,-0.5012246369999994,14.991623900000002,23.0,0.0
683.0,-1.5014353999999996,14.924667400000002,23.0,0.0
684.0,-2.4949402799999993,14.791053800000002,23.0,0.0
685.0,-3.4773023099999993,14.591380100000002,23.0,0.0
686.0,-4.444133759999999,14.326537100000001,23.0,0.0
687.0,-5.391116619999999,13.997709300000002,23.0,0.0
688.0,-6.314021589999999,13.606363300000002,23.0,0.0
689.0,-7.208726409999999,13.154249200000002,23.0,0.0
690.0,-8.071235659999997,12.643384000000001,23.0,0.0
691.0,-8.897696499999999,12.0760508,23.0,0.0
692.0,-9.684417719999999,11.4547825,23.0,0.0
693.0,-10.427885999999999,10.7823553,23.0,0.0
694.0,-11.124781599999999,10.0617714,23.0,0.0
695.0,-11.771990799999998,9.29624844,23.0,0.0
696.0,-12.366623899999999,8.48920631,23.0,0.0
697.0,-12.906023999999999,7.644249440000001,23.0,0.0
698.0,-13.387782099999999,6.765151980000001,23.0,0.0
699.0,-13.809748599999999,5.855839250000001,23.0,0.0
700.0,-14.170036299999998,4.920372960000001,23.0,0.0
701.0,-14.467037199999998,3.9629309200000002,23.0,0.0
702.0,-14.699425699999999,2.9877898700000003,23.0,0.0
703.0,-14.866162299999997,1.9993042900000004,23.0,0.0
704.0,-14.966503099999999,1.0018894700000005,23.0,0.0
705.0,-14.999999999999998,4.898587196589412e-16,23.0,0.0
706.0,-14.966503099999999,-1.0018894699999996,23.0,0.0
707.0,-14.866162299999997,-1.9993042899999995,23.0,0.0
708.0,-14.699425699999999,-2.9877898699999994,23.0,0.0
709.0,-14.467037199999998,-3.9629309199999994,23.0,0.0
710.0,-14.170036299999998,-4.920372959999999,23.0,0.0
711.0,-13.809748599999999,-5.855839249999999,23.0,0.0
712.0,-13.387782099999999,-6.765151979999999,23.0,0.0
713.0,-12.906023999999999,-7.644249439999999,23.0,0.0
714.0,-12.366623899999999,-8.48920631,23.0,0.0
715.0,-11.771990799999998,-9.29624844,23.0,0.0
716.0,-11.124781599999999,-10.0617714,23.0,0.0
717.0,-10.427885999999999,-10.7823553,23.0,0.0
718.0,-9.684417719999999,-11.4547825,23.0,0.0
719.0,-8.897696499999999,-12.0760508,23.0,0.0
720.0,-8.071235659999997,-12.643383999999998,23.0,0.0
721.0,-7.208726409999997,-13.154249199999999,23.0,0.0
722.0,-6.314021589999998,-13.606363299999998,23.0,0.0
723.0,-5.391116619999997,-13.997709299999999,23.0,0.0
724.0,-4.444133759999997,-14.326537099999998,23.0,0.0
725.0,-3.4773023099999976,-14.591380099999999,23.0,0.0
726.0,-2.4949402799999976,-14.791053799999998,23.0,0.0
727.0,-1.5014353999999979,-14.924667399999999,23.0,0.0
728.0,-0.5012246369999976,-14.991623899999999,23.0,0.0
729.0,0.5012246370000023,-14.991623899999999,23.0,0.0
730.0,1.5014354000000023,-14.924667399999999,23.0,0.0
731.0,2.494940280000002,-14.791053799999998,23.0,0.0
732.0,3.477302310000002,-14.591380099999999,23.0,0.0
733.0,4.444133760000002,-14.326537099999998,23.0,0.0
734.0,5.391116620000003,-13.997709299999999,23.0,0.0
735.0,6.314021590000003,-13.606363299999998,23.0,0.0
736.0,7.208726410000002,-13.154249199999999,23.0,0.0
737.0,8.071235660000001,-12.643383999999998,23.0,0.0
738.0,8.897696500000002,-12.076050799999999,23.0,0.0
739.0,9.684417720000003,-11.454782499999999,23.0,0.0
740.0,10.427886000000003,-10.782355299999999,23.0,0.0
741.0,11.124781600000002,-10.061771399999998,23.0,0.0
742.0,11.771990800000001,-9.296248439999998,23.0,0.0
743.0,12.366623900000002,-8.489206309999998,23.0,0.0
744.0,12.906024000000002,-7.6442494399999985,23.0,0.0
745.0,13.387782100000003,-6.765151979999997,23.0,0.0
746.0,13.809748600000002,-5.855839249999997,23.0,0.0
747.0,14.170036300000001,-4.920372959999997,23.0,0.0
748.0,15.913740962363102,-4.35922402360445,23.0,1.4999999999999998
749.0,16.169368256224697,-3.286568854200042,23.0,1.5000000000000002
750.0,16.35277853272892,-2.199234719367001,23.0,1.5000000000000002
751.0,16.46315341814043,-1.1020784175449352,23.0,1.5000000000000002
752.0,15.000000000000002,2.326828918379971e-15,23.0,0.0
753.0,14.966503100000002,1.0018894700000023,22.0,0.0
754.0,14.866162300000001,1.9993042900000022,22.0,0.0
755.0,14.699425700000003,2.987789870000002,22.0,0.0
756.0,14.467037200000002,3.962930920000002,22.0,0.0
757.0,14.170036300000001,4.920372960000002,22.0,0.0
758.0,13.809748600000002,5.855839250000002,22.0,0.0
759.0,13.387782100000003,6.7651519800000015,22.0,0.0
760.0,12.906024000000002,7.644249440000002,22.0,0.0
761.0,12.366623900000002,8.489206310000002,22.0,0.0
762.0,11.771990800000001,9.296248440000001,22.0,0.0
763.0,11.124781600000002,10.061771400000001,22.0,0.0
764.0,10.427886000000003,10.782355300000003,22.0,0.0
765.0,9.684417720000003,11.454782500000002,22.0,0.0
766.0,8.897696500000002,12.076050800000003,22.0,0.0
767.0,8.071235660000001,12.643384000000001,22.0,0.0
768.0,7.208726410000001,13.154249200000002,22.0,0.0
769.0,6.314021590000001,13.606363300000002,22.0,0.0
770.0,5.391116620000001,13.997709300000002,22.0,0.0
771.0,4.444133760000001,14.326537100000001,22.0,0.0
772.0,3.4773023100000002,14.591380100000002,22.0,0.0
773.0,2.4949402800000002,14.791053800000002,22.0,0.0
774.0,1.5014354000000005,14.924667400000002,22.0,0.0
775.0,0.5012246370000004,14.991623900000002,22.0,0.0
776.0,-0.5012246369999995,14.991623900000002,22.0,0.0
777.0,-1.5014353999999996,14.924667400000002,22.0,0.0
778.0,-2.4949402799999993,14.791053800000002,22.0,0.0
779.0,-3.4773023099999993,14.591380100000002,22.0,0.0
780.0,-4.444133759999999,14.326537100000001,22.0,0.0
781.0,-5.391116619999999,13.997709300000002,22.0,0.0
782.0,-6.314021589999999,13.606363300000002,22.0,0.0
783.0,-7.208726409999999,13.154249200000002,22.0,0.0
784.0,-8.071235659999997,12.643384,22.0,0.0
785.0,-8.897696499999999,12.0760508,22.0,0.0
786.0,-9.684417719999999,11.4547825,22.0,0.0
787.0,-10.427885999999999,10.7823553,22.0,0.0
788.0,-11.124781599999999,10.0617714,22.0,0.0
789.0,-11.771990799999998,9.29624844,22.0,0.0
790.0,-12.366623899999999,8.48920631,22.0,0.0
791.0,-12.906023999999999,7.644249440000001,22.0,0.0
792.0,-13.387782099999999,6.765151980000001,22.0,0.0
793.0,-13.809748599999999,5.855839250000001,22.0,0.0
794.0,-14.170036299999998,4.920372960000001,22.0,0.0
795.0,-14.467037199999998,3.9629309200000002,22.0,0.0
796.0,-14.699425699999999,2.9877898700000003,22.0,0.0
797.0,-14.866162299999997,1.9993042900000004,22.0,0.0
798.0,-14.966503099999999,1.0018894700000005,22.0,0.0
799.0,-14.999999999999998,4.286263797015736e-16,22.0,0.0
800.0,-14.966503099999999,-1.0018894699999996,22.0,0.0
801.0,-14.866162299999997,-1.9993042899999995,22.0,0.0
802.0,-14.699425699999999,-2.9877898699999994,22.0,0.0
803.0,-14.467037199999998,-3.9629309199999994,22.0,0.0
804.0,-14.170036299999998,-4.920372959999999,22.0,0.0
805.0,-13.809748599999999,-5.855839249999999,22.0,0.0
806.0,-13.387782099999999,-6.765151979999999,22.0,0.0
807.0,-12.906023999999999,-7.644249439999999,22.0,0.0
808.0,-12.366623899999999,-8.48920631,22.0,0.0
809.0,-11.771990799999998,-9.29624844,22.0,0.0
810.0,-11.124781599999999,-10.0617714,22.0,0.0
811.0,-10.427885999999999,-10.7823553,22.0,0.0
812.0,-9.684417719999999,-11.4547825,22.0,0.0
813.0,-8.897696499999999,-12.0760508,22.0,0.0
814.0,-8.071235659999997,-12.643384,22.0,0.0
815.0,-7.208726409999997,-13.154249199999999,22.0,0.0
816.0,-6.314021589999998,-13.606363299999998,22.0,0.0
817.0,-5.391116619999997,-13.997709299999999,22.0,0.0
818.0,-4.444133759999997,-14.326537099999998,22.0,0.0
819.0,-3.4773023099999976,-14.591380099999999,22.0,0.0
820.0,-2.4949402799999976,-14.791053799999998,22.0,0.0
821.0,-1.5014353999999979,-14.924667399999999,22.0,0.0
822.0,-0.5012246369999978,-14.991623899999999,22.0,0.0
823.0,0.5012246370000022,-14.991623899999999,22.0,0.0
824.0,1.5014354000000023,-14.924667399999999,22.0,0.0
825.0,2.494940280000002,-14.791053799999998,22.0,0.0
826.0,3.477302310000002,-14.591380099999999,22.0,0.0
827.0,4.444133760000002,-14.326537099999998,22.0,0.0
828.0,5.391116620000003,-13.997709299999999,22.0,0.0
829.0,6.314021590000003,-13.606363299999998,22.0,0.0
830.0,7.208726410000002,-13.154249199999999,22.0,0.0
831.0,8.071235660000001,-12.643383999999998,22.0,0.0
832.0,8.897696500000002,-12.076050799999999,22.0,0.0
833.0,9.684417720000003,-11.454782499999999,22.0,0.0
834.0,10.427886000000003,-10.782355299999999,22.0,0.0
835.0,11.124781600000002,-10.061771399999998,22.0,0.0
836.0,11.771990800000001,-9.296248439999998,22.0,0.0
837.0,12.366623900000002,-8.489206309999998,22.0,0.0
838.0,12.906024000000002,-7.6442494399999985,22.0,0.0
839.0,13.387782100000003,-6.765151979999998,22.0,0.0
840.0,13.809748600000002,-5.855839249999998,22.0,0.0
841.0,14.170036300000001,-4.920372959999998,22.0,0.0
842.0,15.913740962363102,-4.35922402360445,22.0,1.4999999999999998
843.0,16.169368256224697,-3.286568854200042,22.0,1.5000000000000002
844.0,16.35277853272892,-2.199234719367001,22.0,1.5
845.0,16.46315341814043,-1.1020784175449352,22.0,1.5
846.0,15.000000000000002,2.2655965784226034e-15,22.0,0.0
847.0,14.966503100000002,1.0018894700000023,21.0,0.0
848.0,14.866162300000001,1.9993042900000022,21.0,0.0
849.0,14.699425700000003,2.987789870000002,21.0,0.0
850.0,14.467037200000002,3.962930920000002,21.0,0.0
851.0,14.170036300000001,4.920372960000002,21.0,0.0
852.0,13.809748600000002,5.855839250000002,21.0,0.0
853.0,13.387782100000003,6.7651519800000015,21.0,0.0
854.0,12.906024000000002,7.644249440000002,21.0,0.0
855.0,12.366623900000002,8.489206310000002,21.0,0.0
856.0,11.771990800000001,9.296248440000001,21.0,0.0
857.0,11.124781600000002,10.061771400000001,21.0,0.0
858.0,10.427886000000003,10.782355300000003,21.0,0.0
859.0,9.684417720000003,11.454782500000002,21.0,0.0
860.0,8.897696500000002,12.076050800000003,21.0,0.0
861.0,8.071235660000001,12.643384000000001,21.0,0.0
862.0,7.20872641,13.154249200000002,21.0,0.0
863.0,6.31402159,13.606363300000002,21.0,0.0
864.0,5.39111662,13.997709300000002,21.0,0.0
865.0,4.44413376,14.326537100000001,21.0,0.0
866.0,3.4773023100000002,14.591380100000002,21.0,0.0
867.0,2.4949402800000002,14.791053800000002,21.0,0.0
868.0,1.5014354000000005,14.924667400000002,21.0,0.0
869.0,0.5012246370000004,14.991623900000002,21.0,0.0
870.0,-0.5012246369999995,14.991623900000002,21.0,0.0
871.0,-1.5014353999999996,14.924667400000002,21.0,0.0
872.0,-2.4949402799999993,14.791053800000002,21.0,0.0
873.0,-3.4773023099999993,14.591380100000002,21.0,0.0
874.0,-4.44413376,14.326537100000001,21.0,0.0
875.0,-5.39111662,13.997709300000002,21.0,0.0
876.0,-6.31402159,13.606363300000002,21.0,0.0
877.0,-7.20872641,13.1542492,21.0,0.0
878.0,-8.071235659999997,12.643384,21.0,0.0
879.0,-8.897696499999999,12.0760508,21.0,0.0
880.0,-9.684417719999999,11.4547825,21.0,0.0
881.0,-10.427885999999999,10.7823553,21.0,0.0
882.0,-11.124781599999999,10.0617714,21.0,0.0
883.0,-11.771990799999998,9.29624844,21.0,0.0
884.0,-12.366623899999999,8.48920631,21.0,0.0
885.0,-12.906023999999999,7.644249440000001,21.0,0.0
886.0,-13.387782099999999,6.765151980000001,21.0,0.0
887.0,-13.809748599999999,5.85583925,21.0,0.0
888.0,-14.170036299999998,4.92037296,21.0,0.0
889.0,-14.467037199999998,3.9629309200000002,21.0,0.0
890.0,-14.699425699999999,2.9877898700000003,21.0,0.0
891.0,-14.866162299999997,1.9993042900000004,21.0,0.0
892.0,-14.966503099999999,1.0018894700000005,21.0,0.0
893.0,-14.999999999999998,3.6739403974420584e-16,21.0,0.0
894.0,-14.966503099999999,-1.0018894699999996,21.0,0.0
895.0,-14.866162299999997,-1.9993042899999995,21.0,0.0
896.0,-14.699425699999999,-2.9877898699999994,21.0,0.0
897.0,-14.467037199999998,-3.9629309199999994,21.0,0.0
898.0,-14.170036299999998,-4.92037296,21.0,0.0
899.0,-13.809748599999999,-5.85583925,21.0,0.0
900.0,-13.387782099999999,-6.765151979999999,21.0,0.0
901.0,-12.906023999999999,-7.644249439999999,21.0,0.0
902.0,-12.366623899999999,-8.48920631,21.0,0.0
903.0,-11.771990799999998,-9.29624844,21.0,0.0
904.0,-11.124781599999999,-10.0617714,21.0,0.0
905.0,-10.427885999999999,-10.7823553,21.0,0.0
906.0,-9.684417719999999,-11.4547825,21.0,0.0
907.0,-8.897696499999999,-12.0760508,21.0,0.0
908.0,-8.071235659999997,-12.643384,21.0,0.0
909.0,-7.208726409999998,-13.1542492,21.0,0.0
910.0,-6.3140215899999985,-13.606363299999998,21.0,0.0
911.0,-5.391116619999998,-13.997709299999999,21.0,0.0
912.0,-4.444133759999998,-14.326537099999998,21.0,0.0
913.0,-3.4773023099999976,-14.591380099999999,21.0,0.0
914.0,-2.4949402799999976,-14.791053799999998,21.0,0.0
915.0,-1.5014353999999979,-14.924667399999999,21.0,0.0
916.0,-0.5012246369999978,-14.991623899999999,21.0,0.0
917.0,0.5012246370000022,-14.991623899999999,21.0,0.0
918.0,1.5014354000000023,-14.924667399999999,21.0,0.0
919.0,2.494940280000002,-14.791053799999998,21.0,0.0
920.0,3.477302310000002,-14.591380099999999,21.0,0.0
921.0,4.4441337600000015,-14.326537099999998,21.0,0.0
922.0,5.391116620000002,-13.997709299999999,21.0,0.0
923.0,6.314021590000002,-13.606363299999998,21.0,0.0
924.0,7.2087264100000015,-13.154249199999999,21.0,0.0
925.0,8.071235660000001,-12.643383999999998,21.0,0.0
926.0,8.897696500000002,-12.076050799999999,21.0,0.0
927.0,9.684417720000003,-11.454782499999999,21.0,0.0
928.0,10.427886000000003,-10.782355299999999,21.0,0.0
929.0,11.124781600000002,-10.061771399999998,21.0,0.0
930.0,11.771990800000001,-9.296248439999998,21.0,0.0
931.0,12.366623900000002,-8.489206309999998,21.0,0.0
932.0,12.906024000000002,-7.6442494399999985,21.0,0.0
933.0,13.387782100000003,-6.765151979999998,21.0,0.0
934.0,13.809748600000002,-5.855839249999998,21.0,0.0
935.0,14.170036300000001,-4.920372959999998,21.0,0.0
936.0,15.913740962363102,-4.35922402360445,21.0,1.4999999999999998
937.0,16.169368256224697,-3.286568854200042,21.0,1.5000000000000002
938.0,16.35277853272892,-2.199234719367001,21.0,1.5000000000000002
939.0,16.46315341814043,-1.1020784175449352,21.0,1.5
940.0,15.000000000000002,2.204364238465236e-15,21.0,0.0
